customer_id,first_name,last_name,phone,email,street,zip_code,city_id,state_id
608,Taisha,Vang,,taisha.vang@yahoo.com,660 East Foster Lane ,11967,179,1
609,Eliana,Reese,,eliana.reese@hotmail.com,7079 NE. Cross Drive ,11421,85,1
610,Leonore,Dorsey,,leonore.dorsey@yahoo.com,8213 South Branch Avenue ,11372,30,1
611,Ashleigh,Frank,,ashleigh.frank@gmail.com,9008 Plymouth Street ,11756,68,1
612,Gabriel,Wagner,,gabriel.wagner@msn.com,7921 Manhattan Ave. ,12020,194,1
613,Margene,Eaton,,margene.eaton@yahoo.com,43 Sugar Street ,11793,169,1
614,Toshia,Cardenas,,toshia.cardenas@gmail.com,878 Bayberry Street ,12010,175,1
615,Jamika,Blanchard,,jamika.blanchard@gmail.com,420 Cambridge Street ,11365,119,1
616,Shery,Acosta,,shery.acosta@yahoo.com,17 Canal Ave. ,12866,140,1
617,Jenna,Saunders,,jenna.saunders@aol.com,4 Young St. ,10598,56,1
618,Skye,Pope,,skye.pope@yahoo.com,121 S. Bay Meadows Ave. ,11418,55,1
619,Ana,Palmer,(657) 323-8684,ana.palmer@yahoo.com,7 Buckingham St. ,92806,48,2
620,Eric,Hardin,,eric.hardin@gmail.com,39 S. Parker Drive ,11432,137,1
621,Basil,Ballard,,basil.ballard@yahoo.com,7477 Belmont Ave. ,94580,72,2
622,Gabriel,Pitts,,gabriel.pitts@gmail.com,8462 Marshall Drive ,12065,107,1
623,Cayla,Johnson,,cayla.johnson@msn.com,7091 Rockaway Avenue ,11727,168,1
624,Sharika,Colon,(562) 452-6136,sharika.colon@gmail.com,509 Henry Smith St. ,11561,63,1
625,Donnetta,Henson,,donnetta.henson@hotmail.com,2 Tallwood Drive ,14580,100,1
626,Leigh,Burke,,leigh.burke@hotmail.com,7651 Creek St. ,12302,183,1
627,Deloris,Larson,,deloris.larson@aol.com,242 Branch Street ,91010,111,2
628,Ehtel,Cobb,,ehtel.cobb@hotmail.com,741 Rockville Drive ,14094,129,1
629,Evelina,Byrd,(716) 601-7704,evelina.byrd@msn.com,628 S. Church St. ,14215,150,1
630,Zulema,Browning,,zulema.browning@gmail.com,12 NW. Lafayette St. ,12010,175,1
631,Tressa,Weiss,,tressa.weiss@msn.com,52 Wild Rose Avenue ,10562,5,1
632,Yvette,Rogers,,yvette.rogers@aol.com,3 SE. Oklahoma Drive ,11010,181,1
633,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive ,92806,48,2
634,Taylor,Cole,,taylor.cole@gmail.com,9408 Holly Lane ,10512,160,1
635,Myrtie,James,,myrtie.james@yahoo.com,566 North Livingston Ave. ,11566,190,1
636,Ashton,Lott,,ashton.lott@hotmail.com,609 Windfall Lane ,11001,74,1
637,Kara,Higgins,,kara.higgins@aol.com,758 Jennings Street ,10562,5,1
638,Tomeka,Higgins,,tomeka.higgins@msn.com,591 W. Corona St. ,12601,81,1
639,Ronald,Parsons,,ronald.parsons@msn.com,268 Pin Oak Rd. ,11378,127,1
640,Allison,Nolan,(845) 276-5729,allison.nolan@gmail.com,7421 Victoria St. ,10956,40,1
641,Derrick,Marks,,derrick.marks@yahoo.com,7247 East Prairie Lane ,91740,2,2
642,Yang,Roth,,yang.roth@aol.com,234 E. Shub Farm Ave. ,14580,100,1
643,Melba,Wilkinson,,melba.wilkinson@gmail.com,255 Harvard Dr. ,11001,74,1
644,Valentin,Mclaughlin,,valentin.mclaughlin@hotmail.com,56 Squaw Creek Street ,11757,8,1
645,Lewis,Garner,(631) 871-2512,lewis.garner@gmail.com,9550 East Greenrose St. ,11717,187,1
646,Ann,Heath,,ann.heath@msn.com,413 East St. ,91733,52,2
647,Janelle,Maldonado,,janelle.maldonado@gmail.com,34 Mammoth Street ,11418,55,1
648,Catrice,Hicks,,catrice.hicks@yahoo.com,403 Inverness Street ,94806,25,2
649,Eli,Contreras,,eli.contreras@hotmail.com,35 Highland Ave. ,11779,144,1
650,Rita,Bailey,,rita.bailey@hotmail.com,69 Glenwood Street ,10562,5,1
651,Laure,Pena,,laure.pena@yahoo.com,9849 West Elmwood St. ,12590,83,1
652,Tilda,Melton,(248) 767-4165,tilda.melton@msn.com,237 Elmwood Drive ,12180,133,1
653,Florencio,Davenport,,florencio.davenport@yahoo.com,8759 Brookside Ave. ,14701,152,1
654,Eun,Harris,(619) 378-2432,eun.harris@gmail.com,623 Jones St. ,92111,171,2
655,Marylyn,Browning,,marylyn.browning@msn.com,915 Lakeshore Street ,10583,165,1
656,Romana,Barnes,,romana.barnes@yahoo.com,9776 Shipley Rd. ,11001,74,1
657,Sam,Lester,,sam.lester@gmail.com,563 South Beacon Lane ,11510,112,1
658,Nicki,Larson,,nicki.larson@yahoo.com,8317 West Leatherwood Dr. ,10952,41,1
659,Antonetta,Rocha,,antonetta.rocha@yahoo.com,9858 Newcastle St. ,10573,43,1
660,Shara,Pope,,shara.pope@msn.com,194 Amherst Dr. ,93555,9,2
661,Trena,Hudson,,trena.hudson@hotmail.com,135 Grand Ave. ,10950,3,1
662,Loraine,Sykes,,loraine.sykes@yahoo.com,9239 Windsor Ave. ,10583,165,1
663,Alissa,Hood,,alissa.hood@gmail.com,8032 Maple Drive ,12553,162,1
664,Augustus,Schmidt,,augustus.schmidt@msn.com,624 Jones Dr. ,11368,87,1
665,Stacie,Sims,(510) 194-5117,stacie.sims@hotmail.com,47 Orange Ave. ,94603,153,2
666,Brittni,Green,,brittni.green@msn.com,842 El Dorado Lane ,11001,74,1
667,Etsuko,Garrison,,etsuko.garrison@yahoo.com,1 Arrowhead Street ,11418,55,1
668,Calandra,Stanton,,calandra.stanton@aol.com,36 Livingston Dr. ,77566,105,3
669,Willis,Randolph,,willis.randolph@yahoo.com,332 Constitution St. ,78552,147,3
670,Shawnda,Glover,,shawnda.glover@gmail.com,138 Belmont Ave. ,13090,191,1
671,Jennette,Baker,,jennette.baker@gmail.com,798 Marvon St. ,92220,115,2
672,Elma,Molina,,elma.molina@msn.com,8565 Devon Ave. ,10801,80,1
673,Adam,Henderson,,adam.henderson@hotmail.com,167 James St. ,93635,70,2
674,Ira,Moore,,ira.moore@gmail.com,1 Pineknoll Court ,12866,140,1
675,Kermit,Bowman,(915) 996-5952,kermit.bowman@gmail.com,3 Airport Street ,79930,36,3
676,Gayle,Wilkinson,,gayle.wilkinson@yahoo.com,4 Riverside Ave. ,11757,8,1
677,Launa,Hull,,launa.hull@yahoo.com,936 Grove Street ,78023,39,3
678,Myron,Johns,,myron.johns@msn.com,5 N. Woodsman Rd. ,11357,170,1
679,Tuan,Wolfe,,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,11704,166,1
680,Mathilda,Pennington,(845) 407-9524,mathilda.pennington@gmail.com,14 S. Argyle Ave. ,10956,40,1
681,Reatha,Perez,,reatha.perez@aol.com,9917 1st St. ,11741,189,1
682,Arnita,Thomas,,arnita.thomas@gmail.com,154 2nd St. ,14127,19,1
683,Amparo,Burks,,amparo.burks@aol.com,7781 Augusta St. ,11566,190,1
684,Jenny,Bell,,jenny.bell@hotmail.com,38 Crescent St. ,14304,139,1
685,Laverne,Craft,,laverne.craft@aol.com,829 N. Pierce Street ,11375,46,1
686,Darcel,Harmon,,darcel.harmon@msn.com,966 Hickory Street ,95050,23,2
687,Cecilia,Camacho,,cecilia.camacho@yahoo.com,682 Mountainview Rd. ,75115,20,3
688,Pearlie,Cochran,,pearlie.cochran@msn.com,23 Homewood Rd. ,95008,34,2
689,Deirdre,Ryan,,deirdre.ryan@yahoo.com,83 Jefferson Lane ,13501,126,1
690,Yevette,Elliott,,yevette.elliott@aol.com,182 Euclid Street ,11372,30,1
691,Ladawn,Downs,(281) 165-2090,ladawn.downs@yahoo.com,7452 S. Airport Court ,77016,27,3
692,Dorothea,Chang,,dorothea.chang@gmail.com,75 Oak Ave. ,11102,33,1
693,Merlin,Foreman,(516) 150-1321,merlin.foreman@msn.com,8198 North Rockaway St. ,11550,185,1
694,Lanie,Dunn,,lanie.dunn@gmail.com,7583 Pilgrim Ave. ,14120,76,1
695,Christoper,Gould,,christoper.gould@aol.com,8718 South Constitution St. ,11967,179,1
696,Norine,Huffman,,norine.huffman@aol.com,363 Dunbar Drive ,91316,92,2
697,Alane,Mccarty,(619) 377-8586,alane.mccarty@hotmail.com,8254 Hilldale Street ,92111,171,2
698,Charleen,Joyner,,charleen.joyner@aol.com,735 N. John Dr. ,11368,87,1
699,Zella,Fernandez,,zella.fernandez@yahoo.com,8 Marshall Dr. ,11570,142,1
700,Collene,Knox,(361) 760-1523,collene.knox@msn.com,7 North Branch Lane ,78418,79,3
701,Alysia,Nicholson,(805) 493-7311,alysia.nicholson@hotmail.com,868 Trusel St. ,93035,73,2
702,Sharie,Whitaker,,sharie.whitaker@hotmail.com,7 Bayport Lane ,11566,190,1
703,Diana,Cobb,,diana.cobb@hotmail.com,558 Vale St. ,92831,62,2
704,Morton,Barron,(661) 386-4884,morton.barron@msn.com,542 Circle Rd. ,93306,143,2
705,Camille,Harvey,,camille.harvey@hotmail.com,859 Beaver Ridge Ave. ,11743,180,1
706,Lolita,O'neill,,lolita.o'neill@aol.com,36 Prairie Dr. ,11762,156,1
707,Terese,Briggs,,terese.briggs@msn.com,16 N. Oak Valley St. ,11377,54,1
708,Majorie,Glover,,majorie.glover@msn.com,4 Garden Ave. ,92307,7,2
709,Vinnie,Chan,,vinnie.chan@aol.com,8750 Surrey St. ,11375,46,1
710,Ezra,Silva,,ezra.silva@msn.com,8629 Catherine Rd. ,12553,162,1
711,Jovita,Bishop,,jovita.bishop@aol.com,8123 Wild Horse St. ,10301,149,1
712,Kecia,Olsen,,kecia.olsen@msn.com,8389 Central St. ,95060,4,2
713,Ilona,Spears,,ilona.spears@gmail.com,984 Canterbury Lane ,11776,89,1
714,Senaida,Thompson,,senaida.thompson@msn.com,578 Golf Drive ,10451,114,1
715,Larae,Carney,,larae.carney@msn.com,9322 Glen Ridge Dr. ,11104,154,1
716,Sebrina,Hart,,sebrina.hart@yahoo.com,7679 Pacific St. ,11727,168,1
717,Kristofer,Craig,,kristofer.craig@yahoo.com,6 Delaware Lane ,11803,95,1
718,Luciana,Mcgee,,luciana.mcgee@msn.com,8002 Cross St. ,11784,16,1
719,Nicki,Fry,,nicki.fry@hotmail.com,950 Snake Hill Lane ,13760,66,1
720,Devin,Shaffer,(507) 557-2191,devin.shaffer@gmail.com,382 Third Ave. ,14606,51,1
721,Erlinda,Osborne,,erlinda.osborne@yahoo.com,148 Elm St. ,11795,77,1
722,Camila,Carroll,(210) 436-8676,camila.carroll@yahoo.com,72 Shub Farm Avenue ,78213,67,3
723,Vicki,Wiggins,,vicki.wiggins@hotmail.com,71 Broad Ave. ,12590,83,1
724,Lois,Steele,,lois.steele@yahoo.com,7501 South Marlborough Street ,10562,5,1
725,Carola,Mcpherson,,carola.mcpherson@hotmail.com,578 Shirley Dr. ,11374,18,1
726,Rochell,Cantrell,,rochell.cantrell@yahoo.com,437 Water Dr. ,11776,89,1
727,Kasha,Sullivan,,kasha.sullivan@hotmail.com,48 Foster Rd. ,10583,165,1
728,Viva,Dawson,,viva.dawson@yahoo.com,446 Princess Ave. ,14127,19,1
729,Hue,Dalton,,hue.dalton@hotmail.com,7940 Oakwood Street ,92307,7,2
730,Andria,Rivers,,andria.rivers@aol.com,183 Ohio Ave. ,79106,136,3
731,Hilary,Savage,(805) 753-6881,hilary.savage@yahoo.com,696 Howard Court ,93035,73,2
732,Lavona,Austin,,lavona.austin@yahoo.com,926 South Euclid St. ,13501,126,1
733,Doreatha,Ford,,doreatha.ford@yahoo.com,9413 Ryan Ave. ,11743,180,1
734,Alina,Mcleod,,alina.mcleod@msn.com,20 Winchester Street ,11772,106,1
735,Aide,Franco,,aide.franco@msn.com,8017 Lake Forest St. ,95301,164,2
736,Genny,Hensley,,genny.hensley@yahoo.com,8849 Marconi Ave. ,90278,182,2
737,Melita,Dominguez,,melita.dominguez@msn.com,9903 Santa Clara Lane ,13021,17,1
738,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr. ,93035,73,2
739,Bobbi,Banks,,bobbi.banks@yahoo.com,396 Wagon Rd. ,11361,24,1
740,Gwenn,Melton,,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,11720,1,1
741,Laci,Castro,,laci.castro@hotmail.com,130 Birchpond Street ,11412,58,1
742,Evelina,Manning,,evelina.manning@aol.com,7515 Spring St. ,10550,91,1
743,Tania,Swanson,,tania.swanson@yahoo.com,8646 Glen Eagles Ave. ,75604,184,3
744,Laurel,Schultz,,laurel.schultz@hotmail.com,812 E. 1st Lane ,10550,91,1
745,Carolyne,Conley,,carolyne.conley@gmail.com,431 Lees Creek Drive ,11001,74,1
746,Eldridge,Greer,,eldridge.greer@aol.com,131 E. Madison St. ,11722,78,1
747,Margret,Barnett,,margret.barnett@gmail.com,7509 Depot Rd. ,75126,28,3
748,Oliva,Blackwell,,oliva.blackwell@hotmail.com,54 Ramblewood St. ,11373,158,1
749,Oralia,Farley,,oralia.farley@hotmail.com,747B E. Coffee Street ,91784,122,2
750,Romaine,Salazar,,romaine.salazar@yahoo.com,7700 Wentworth Rd. ,10952,41,1
751,Hermila,Mckay,,hermila.mckay@yahoo.com,23 Garfield Dr. ,92236,130,2
752,Lloyd,Miranda,,lloyd.miranda@hotmail.com,9098 Jennings St. ,91316,92,2
753,Mandi,Gibbs,,mandi.gibbs@gmail.com,80 Sycamore Drive ,11369,37,1
754,Hue,May,,hue.may@aol.com,19 S. Lawrence Dr. ,11580,155,1
755,Tomika,Wilder,,tomika.wilder@aol.com,142 South Ocean St. ,11040,104,1
756,Graig,Roth,,graig.roth@aol.com,7516 Wrangler Street ,11704,166,1
757,Lamar,Greer,,lamar.greer@gmail.com,7909 Golden Star Ave. ,11756,68,1
758,Raymonde,Garcia,,raymonde.garcia@aol.com,55 NE. North St. ,12804,163,1
759,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave. ,94603,153,2
760,Marisa,Chambers,,marisa.chambers@msn.com,15 E. Rock Creek Ave. ,11701,186,1
761,Rod,Hatfield,,rod.hatfield@hotmail.com,7090 Bridge Dr. ,11779,144,1
762,Quyen,Houston,,quyen.houston@gmail.com,7758 Homewood Dr. ,11722,78,1
763,Han,Schneider,,han.schneider@gmail.com,40 Holly Street ,11373,158,1
764,Terrell,Mathis,,terrell.mathis@aol.com,9320 Center Ave. ,11784,16,1
765,Spring,Hayes,,spring.hayes@hotmail.com,8591 Wentworth St. ,10562,5,1
766,Lecia,Hancock,,lecia.hancock@hotmail.com,9167 Pineknoll St. ,12302,183,1
767,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane ,92806,48,2
768,Yvone,Yates,,yvone.yates@gmail.com,9269 Blue Spring Ave. ,94806,25,2
769,Agatha,Melton,,agatha.melton@yahoo.com,89 East Illinois Street ,11413,148,1
770,Lavonda,Stephenson,,lavonda.stephenson@gmail.com,37 Birchwood Dr. ,11706,113,1
771,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane ,14215,150,1
772,Latricia,Lindsey,,latricia.lindsey@hotmail.com,288 Campfire Dr. ,10598,56,1
773,Yolando,Wade,,yolando.wade@hotmail.com,310 Wilson Ave. ,11758,99,1
774,Nenita,Mooney,,nenita.mooney@hotmail.com,10 W. Bishop Street ,90260,29,2
775,Kermit,Hyde,,kermit.hyde@hotmail.com,87 SE. Carson St. ,11772,106,1
776,Angelique,Merrill,,angelique.merrill@gmail.com,8490 West High Noon Ave. ,91733,52,2
777,Ilda,Roberson,,ilda.roberson@aol.com,8853 Lake St. ,12401,103,1
778,Corrinne,Garrison,,corrinne.garrison@yahoo.com,81 East Glenwood Ave. ,77904,22,3
779,Major,Merrill,,major.merrill@aol.com,78 Thatcher Court ,11102,33,1
780,Ouida,Gregory,,ouida.gregory@aol.com,7984 8th Street ,11566,190,1
781,Tajuana,Riddle,,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,11361,24,1
782,Ricki,Bullock,,ricki.bullock@hotmail.com,79 Pennington Rd. ,11377,54,1
783,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street ,14086,118,1
784,Debbra,Jacobson,,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,12020,194,1
785,Kandis,Mills,,kandis.mills@hotmail.com,64 Beechwood Drive ,14075,145,1
786,Wallace,Lane,,wallace.lane@aol.com,901 Liberty St. ,11419,97,1
787,Malisa,Mitchell,,malisa.mitchell@msn.com,87 Ridgewood Court ,10550,91,1
788,Lilliam,Nolan,,lilliam.nolan@msn.com,8976 Berkshire Court ,76522,116,3
789,Tad,Gardner,,tad.gardner@hotmail.com,9745 E. Wilson St. ,14304,139,1
790,Petronila,Gallegos,,petronila.gallegos@gmail.com,8053 Aspen St. ,11414,53,1
791,Yun,Nelson,,yun.nelson@hotmail.com,529 Durham Street ,12020,194,1
792,Edgar,Horn,,edgar.horn@aol.com,7270 W. Cherry Hill Lane ,11704,166,1
793,Chantay,Maynard,,chantay.maynard@gmail.com,7483 1st Ave. ,11373,158,1
794,Donette,Mccarthy,,donette.mccarthy@yahoo.com,500 NW. Maiden Dr. ,90278,182,2
795,Mariam,Miranda,,mariam.miranda@aol.com,18 East Washington Avenue ,11010,181,1
796,Rosalie,Coffey,,rosalie.coffey@gmail.com,789 Amerige Dr. ,91784,122,2
797,Cathey,Lamb,,cathey.lamb@msn.com,9621 Ryan Drive ,11361,24,1
798,Alyse,Jacobson,,alyse.jacobson@yahoo.com,10 West Devon Lane ,11762,156,1
799,India,Barron,,india.barron@msn.com,834 W. Pleasant Rd. ,11743,180,1
800,Cris,Dunn,,cris.dunn@yahoo.com,1 Pawnee Street ,14534,13,1
801,Ophelia,Rodgers,,ophelia.rodgers@gmail.com,133 Joy Ridge Drive ,12533,98,1
802,Barrett,Sanders,,barrett.sanders@aol.com,32 Hawthorne St. ,75604,184,3
803,Bernardina,Cooper,,bernardina.cooper@msn.com,223 Glen Creek Ave. ,11357,170,1
804,Douglas,Richards,,douglas.richards@hotmail.com,221 Arcadia Lane ,11580,155,1
805,Phillis,Fowler,,phillis.fowler@aol.com,8976 N. Hall Street ,12065,107,1
806,Reyes,Merritt,,reyes.merritt@yahoo.com,48 Lexington Rd. ,10301,149,1
807,Nathalie,Knowles,,nathalie.knowles@aol.com,4 Cactus Street ,11795,77,1
808,Vallie,Dixon,,vallie.dixon@yahoo.com,85 E. Ann Drive ,75088,173,3
809,Elnora,Simpson,,elnora.simpson@yahoo.com,7157 Shore Ave. ,11710,31,1
810,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,782 Boston Ave. ,77016,27,3
811,Shanti,Johnston,,shanti.johnston@gmail.com,722 Alderwood Drive ,10301,149,1
812,Martha,Burgess,,martha.burgess@msn.com,9631 St Margarets Lane ,11421,85,1
813,Neville,Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,11552,138,1
814,Ghislaine,Compton,,ghislaine.compton@aol.com,8930 Princess St. ,11757,8,1
815,Leanna,Manning,,leanna.manning@yahoo.com,39 E. Stillwater Ave. ,11801,38,1
816,Marshall,Johnson,,marshall.johnson@yahoo.com,44 Greenview St. ,92083,64,2
817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive ,14086,118,1
818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave. ,92111,171,2
819,Yahaira,Robertson,,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,13760,66,1
820,Sandy,Mills,,sandy.mills@gmail.com,333 Olive Ave. ,12302,183,1
821,Cassidy,Clark,,cassidy.clark@hotmail.com,9879 Old Kingston Road ,11102,33,1
822,Kristy,Watkins,,kristy.watkins@gmail.com,977 South Brook Ave. ,11414,53,1
823,Tina,Bush,,tina.bush@aol.com,8038 Bellevue Street ,11378,127,1
824,Veronika,Rollins,,veronika.rollins@yahoo.com,94 Arnold Ave. ,14580,100,1
825,Kristel,Byrd,,kristel.byrd@hotmail.com,9967 Piper Street ,11801,38,1
826,Shay,Stephenson,,shay.stephenson@aol.com,9569 4th Lane ,11787,60,1
827,George,Pickett,,george.pickett@msn.com,691 Rocky River St. ,11104,154,1
828,Renato,Morton,,renato.morton@msn.com,8526 Sherwood Street ,10550,91,1
829,Marcy,Rodriguez,,marcy.rodriguez@gmail.com,97 Trusel Drive ,14094,129,1
830,Edmund,Gaines,,edmund.gaines@gmail.com,8643 Gartner St. ,76522,116,3
831,Lory,Berg,,lory.berg@aol.com,64 Vine Drive ,13126,65,1
832,Pamala,Fowler,,pamala.fowler@gmail.com,399 Leatherwood St. ,12020,194,1
833,Leone,Emerson,,leone.emerson@msn.com,460 Smith Store Ave. ,11357,170,1
834,Brain,Skinner,,brain.skinner@hotmail.com,8676 Ketch Harbour Ave. ,76039,50,3
835,Roseanne,Maynard,,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr. ,76039,50,3
836,Corinna,Adams,,corinna.adams@msn.com,38 Trenton Court ,11422,134,1
837,Kellye,Campbell,,kellye.campbell@gmail.com,75 Marsh St. ,13027,177,1
838,Erna,Sloan,,erna.sloan@aol.com,9449 Fifth Avenue ,11414,53,1
839,Carolann,Russell,,carolann.russell@hotmail.com,9308 Selby Ave. ,11542,157,1
840,Gilbert,Calhoun,,gilbert.calhoun@msn.com,7339 Summer Drive ,11369,37,1
841,Manie,Maxwell,,manie.maxwell@gmail.com,85 Brickell Ave. ,11779,144,1
842,Giselle,Robles,,giselle.robles@hotmail.com,9747 N. El Dorado Dr. ,76901,159,3
843,Tessie,Farmer,,tessie.farmer@msn.com,870 Cottage Ave. ,12901,192,1
844,Felica,Munoz,,felica.munoz@aol.com,24 West Rockwell Dr. ,11420,101,1
845,Kathyrn,Bush,,kathyrn.bush@gmail.com,90 Devon St. ,10451,114,1
846,Sylvester,Chan,,sylvester.chan@hotmail.com,659 Arcadia Street ,95677,117,2
847,Lizette,Ellison,,lizette.ellison@hotmail.com,865 Sunbeam Street ,11050,193,1
848,Ernestina,Skinner,,ernestina.skinner@hotmail.com,52 Spring Drive ,11373,158,1
849,Phyllis,Hill,,phyllis.hill@yahoo.com,576 Devon Ave. ,11791,32,1
850,Stephanie,Browning,,stephanie.browning@yahoo.com,9156 Lantern St. ,75088,173,3
851,Arlena,Buckner,,arlena.buckner@hotmail.com,629 Locust Ave. ,11040,104,1
852,Lezlie,Thompson,,lezlie.thompson@yahoo.com,73 Vernon St. ,11520,88,1
853,Brittney,Rojas,,brittney.rojas@aol.com,2 E. Overlook Ave. ,12401,103,1
854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave. ,10002,93,1
855,Lean,Stark,,lean.stark@msn.com,215 Old Pumpkin Hill St. ,91784,122,2
856,Lara,Guy,,lara.guy@aol.com,9809 E. Walnut Drive ,11779,144,1
857,Inga,Koch,,inga.koch@msn.com,8445 South New Court ,12553,162,1
858,Klara,Kim,,klara.kim@gmail.com,9660 Sherman Lane ,13440,15,1
859,Julianne,Shannon,,julianne.shannon@hotmail.com,28 Applegate Street ,77478,69,3
860,Loni,Mullen,,loni.mullen@msn.com,55 Thompson Avenue ,11420,101,1
861,Olympia,Figueroa,,olympia.figueroa@hotmail.com,587 Surrey St. ,12533,98,1
862,Mellie,Puckett,,mellie.puckett@yahoo.com,64 Van Dyke St. ,11365,119,1
863,Shonta,Preston,,shonta.preston@msn.com,74 Division St. ,13501,126,1
864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive ,14215,150,1
865,Julia,Joyner,,julia.joyner@msn.com,2 Valley View Dr. ,11102,33,1
866,Lynwood,Jackson,,lynwood.jackson@aol.com,9449 Linda Street ,75604,184,3
867,Rosalva,Hamilton,,rosalva.hamilton@aol.com,9883 Cedar Dr. ,95008,34,2
868,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,8665 Cypress Street ,95127,84,2
869,Rodrigo,Durham,,rodrigo.durham@aol.com,82 Old Church Road ,11418,55,1
870,Dwain,Carlson,,dwain.carlson@gmail.com,951 North Trusel Ave. ,11787,60,1
871,Erlinda,Humphrey,,erlinda.humphrey@hotmail.com,532 South Victoria St. ,12553,162,1
872,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,9754 53rd Court ,78418,79,3
873,Patience,Clayton,,patience.clayton@hotmail.com,68 Chestnut Dr. ,14304,139,1
874,Mila,Good,,mila.good@yahoo.com,812 East Longbranch Ave. ,12901,192,1
875,Tanesha,Sawyer,,tanesha.sawyer@aol.com,9B Kingston Lane ,11422,134,1
876,Onita,Macdonald,,onita.macdonald@yahoo.com,94 Wood St. ,11542,157,1
877,Janine,Manning,,janine.manning@gmail.com,9118B Campfire St. ,11414,53,1
878,Melodie,Melton,,melodie.melton@yahoo.com,12 S. 8th Road ,11787,60,1
879,Ethelyn,Ray,,ethelyn.ray@yahoo.com,80 South Sutor Lane ,11530,110,1
880,Phebe,Turner,,phebe.turner@aol.com,4 West York Street ,11104,154,1
881,Chloe,Patel,,chloe.patel@yahoo.com,407 Homewood Street ,90403,49,2
882,Hilda,Harvey,,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,12020,194,1
883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr. ,79930,36,3
884,Willian,Hardin,,willian.hardin@msn.com,836 West Street ,13126,65,1
885,Janna,Hayden,,janna.hayden@msn.com,32 Hilldale Street ,75604,184,3
886,Letisha,May,,letisha.may@yahoo.com,9965 Princeton Lane ,14120,76,1
887,Graig,Cannon,,graig.cannon@gmail.com,36 Oklahoma Ave. ,11791,32,1
888,Coleen,Navarro,,coleen.navarro@aol.com,990 Broad Rd. ,14580,100,1
889,Lucilla,Williams,,lucilla.williams@hotmail.com,42 Cedar Street ,94070,172,2
890,Rosanne,George,,rosanne.george@yahoo.com,38 Pleasant St. ,10562,5,1
891,Ashlie,Parrish,,ashlie.parrish@hotmail.com,48 Mill Drive ,10952,41,1
892,Alissa,Craft,,alissa.craft@hotmail.com,249 Maple Street ,10562,5,1
893,Letty,Cobb,,letty.cobb@msn.com,8652 Wellington Street ,14043,44,1
894,Nathaniel,Richard,,nathaniel.richard@gmail.com,3 Nicolls Lane ,12553,162,1
895,Elaina,Key,,elaina.key@msn.com,1 Main St. ,11803,95,1
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St. ,10956,40,1
897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St. ,14086,118,1
898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,77016,27,3
899,Carisa,Carpenter,,carisa.carpenter@hotmail.com,551 Belmont Lane ,77904,22,3
900,Jule,Davenport,,jule.davenport@aol.com,19 River St. ,94070,172,2
901,Lonna,Franks,,lonna.franks@yahoo.com,667 Brickyard Street ,91762,161,2
902,Elease,Dejesus,,elease.dejesus@gmail.com,7800 Magnolia Street ,13126,65,1
903,Maira,Long,,maira.long@msn.com,7587 Bear Hill Street ,11801,38,1
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr. ,95127,84,2
905,Hae,Ramirez,,hae.ramirez@hotmail.com,9367 Lake Street ,13027,177,1
906,Erik,Leblanc,,erik.leblanc@aol.com,7 East Nut Swamp Street ,77478,69,3
907,Daina,Sampson,,daina.sampson@msn.com,556 Wellington St. ,75604,184,3
908,Delmar,Wise,,delmar.wise@yahoo.com,8355 Kingston Avenue ,14094,129,1
909,Alita,Salinas,,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,11553,121,1
910,Elenore,William,,elenore.william@msn.com,23 Rockland St. ,78501,128,3
